date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,Farmers_BDT,Agricultural_Laborers_BDT,Small_Traders_BDT,Skilled_Workers_BDT,Unskilled_Workers_BDT,Transport_Workers_BDT
2004-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1563,27.02,2004,8250,5600,7900,10550,6360,8140
2004-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1187,20.52,2004,8250,5600,7900,10550,6360,8140
2004-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.15,0.2792,2004,8250,5600,7900,10550,6360,8140
2004-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1450,25.0536,2004,8250,5600,7900,10550,6360,8140
2005-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1599,26.1679,2005,8500,5800,8200,10900,6580,8420
2005-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1187,19.4255,2005,8500,5800,8200,10900,6580,8420
2005-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2782,2005,8500,5800,8200,10900,6580,8420
2005-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1639,27.4765,2005,8500,5800,8200,10900,6580,8420
2005-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1187,19.8991,2005,8500,5800,8200,10900,6580,8420
2005-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.285,2005,8500,5800,8200,10900,6580,8420
2005-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1576,25.7147,2005,8500,5800,8200,10900,6580,8420
2005-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1286.5,20.9911,2005,8500,5800,8200,10900,6580,8420
2005-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2611,2005,8500,5800,8200,10900,6580,8420
2005-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1386,21.8612,2005,8500,5800,8200,10900,6580,8420
2005-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2524,2005,8500,5800,8200,10900,6580,8420
2005-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,15,0.2362,2005,8500,5800,8200,10900,6580,8420
2005-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2524,2005,8500,5800,8200,10900,6580,8420
2005-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1579,24.5644,2005,8500,5800,8200,10900,6580,8420
2005-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1455,22.6353,2005,8500,5800,8200,10900,6580,8420
2005-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2489,2005,8500,5800,8200,10900,6580,8420
2005-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1584,24.1832,2005,8500,5800,8200,10900,6580,8420
2005-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2443,2005,8500,5800,8200,10900,6580,8420
2005-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1483.75,22.5768,2005,8500,5800,8200,10900,6580,8420
2005-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2435,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,38,0.5783,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,45,0.6849,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1475.5,22.4555,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.14,0.2456,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,46,0.7001,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2587,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.3044,2005,8500,5800,8200,10900,6580,8420
2005-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,41,0.624,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,39,0.5932,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43,0.654,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1739,26.4487,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1471,22.3726,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.82,0.2558,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.3042,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2433,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,19,0.289,2005,8500,5800,8200,10900,6580,8420
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38,0.5779,2005,8500,5800,8200,10900,6580,8420
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,21,0.3179,2005,8500,5800,8200,10900,6580,8420
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43,0.6509,2005,8500,5800,8200,10900,6580,8420
2005-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1649,24.9622,2005,8500,5800,8200,10900,6580,8420
2005-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.3028,2005,8500,5800,8200,10900,6580,8420
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21,0.3163,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43,0.6476,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1400,21.0847,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.33,0.246,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.3012,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.241,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,34,0.5121,2006,8750,6000,8500,11250,6800,8700
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43,0.6476,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21,0.3125,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,41,0.6101,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.5,0.6473,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1554,23.125,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1400,20.8333,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.33,0.2431,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.2976,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2381,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38,0.5655,2006,8750,6000,8500,11250,6800,8700
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43,0.6399,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3182,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,41,0.6069,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.5,0.6439,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1574,23.2978,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1428,21.1368,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3182,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.296,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38,0.5625,2006,8750,6000,8500,11250,6800,8700
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47,0.6957,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2405,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3041,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,44,0.6224,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1588,22.4633,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1476.25,20.8825,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.75,0.3077,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,49,0.6931,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2263,2006,8750,6000,8500,11250,6800,8700
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.5,0.29,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2581,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47,0.7135,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1475,22.3909,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2429,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.25,0.3226,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,41,0.6224,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,51.67,0.7843,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52,0.7894,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2429,2006,8750,6000,8500,11250,6800,8700
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52,0.7894,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2584,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48,0.7297,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1621,24.6416,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1473.75,22.4032,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2432,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52,0.7905,2006,8750,6000,8500,11250,6800,8700
2006-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.5,0.3116,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22,0.3155,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1466.88,21.0397,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2438,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,40,0.5737,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54,0.7745,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2295,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21,0.3012,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,56,0.8032,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2438,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20,0.2869,2006,8750,6000,8500,11250,6800,8700
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52,0.7458,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2526,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54,0.8022,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2526,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22,0.3268,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1605,23.8445,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1460,21.6904,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16,0.2377,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3194,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,57,0.8468,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.36,0.3025,2006,8750,6000,8500,11250,6800,8700
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,47,0.6983,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2694,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2694,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3407,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48,0.7606,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1660,26.3037,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17,0.2694,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.6,0.3423,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,47,0.7447,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22,0.3486,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,58,0.919,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.92,0.2682,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.17,0.3354,2006,8750,6000,8500,11250,6800,8700
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.46,0.8471,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18,0.2667,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.67,0.321,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48,0.7111,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1669,24.7259,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1670.67,24.7506,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.5,0.2593,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.2,0.3289,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52,0.7704,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47,0.6963,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.92,0.2507,2006,8750,6000,8500,11250,6800,8700
2006-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.62,0.3202,2006,8750,6000,8500,11250,6800,8700
